Credits_Passed_Exam;Credits_Passed_Special;Credits_Internship_Enrolled;Sem1_Enrolled;Sem2_Enrolled;Sem1_Passed;Sem2_Passed;GPA;target_numeric;target
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.18888888888888888;0.0;Dropout
0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;2.0;Graduate
39.0;0.0;0.0;18.0;25.5;18.0;21.0;4.285714285714286;1.0;Enrolled
60.0;0.0;0.0;21.0;21.0;21.0;21.0;6.6125;2.0;Graduate
64.5;0.0;0.0;34.5;30.0;34.5;30.0;7.659999999999999;2.0;Graduate
63.0;0.0;0.0;21.0;30.0;21.0;24.0;5.12;2.0;Graduate
48.0;0.0;0.0;30.0;30.0;30.0;18.0;4.7299999999999995;2.0;Graduate
0.0;0.0;0.0;13.5;30.0;0.0;0.0;3.6;2.0;Graduate
4.5;0.0;0.0;16.5;17.5;4.5;0.0;2.3777777777777778;0.0;Dropout
21.0;0.0;0.0;28.5;31.5;21.0;0.0;4.279999999999999;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.585714285714285;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.2444444444444445;1.0;Enrolled
60.0;0.0;0.0;27.0;33.0;27.0;33.0;6.9692307692307685;2.0;Graduate
42.0;0.0;0.0;40.5;28.5;27.0;15.0;4.816666666666666;2.0;Graduate
25.5;0.0;0.0;30.0;30.0;25.5;0.0;6.074999999999999;2.0;Graduate
60.0;0.0;0.0;31.0;29.0;31.0;29.0;7.709090909090909;2.0;Graduate
40.5;0.0;0.0;30.0;30.0;30.0;10.5;3.936363636363636;0.0;Dropout
33.0;0.0;0.0;30.0;30.0;15.0;18.0;5.011111111111111;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.4;2.0;Graduate
0.0;0.0;0.0;21.0;24.0;0.0;0.0;0.0;2.0;Graduate
27.0;0.0;0.0;33.0;31.5;18.0;9.0;2.930769230769231;0.0;Dropout
52.5;0.0;0.0;22.5;19.5;22.5;12.0;5.225;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.3;2.0;Graduate
57.0;0.0;15.0;27.0;27.0;27.0;15.0;7.55;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
46.5;0.0;0.0;19.5;25.5;19.5;18.0;7.199999999999999;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.277777777777778;2.0;Graduate
0.0;0.0;0.0;24.0;39.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;9.0;30.0;21.0;30.0;21.0;9.2;2.0;Graduate
0.0;0.0;0.0;15.0;12.0;0.0;0.0;0.0;0.0;Dropout
48.0;0.0;0.0;30.0;30.0;24.0;24.0;5.17;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.5;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.56;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
48.0;0.0;4.5;30.0;31.5;30.0;13.5;5.888888888888889;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.208333333333334;2.0;Graduate
60.0;0.0;0.0;10.5;4.5;10.5;4.5;7.485714285714286;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.94;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;8.015384615384615;2.0;Graduate
74.25;0.0;0.0;44.25;30.0;44.25;30.0;6.840000000000001;2.0;Graduate
51.0;0.0;0.0;9.0;12.0;9.0;12.0;5.825;2.0;Graduate
35.0;0.0;0.0;15.0;20.0;15.0;20.0;8.566666666666666;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.878947368421052;2.0;Graduate
66.0;0.0;6.0;30.0;30.0;30.0;30.0;7.63;2.0;Graduate
16.5;0.0;0.0;4.5;16.5;0.0;7.5;4.0;0.0;Dropout
0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;2.0;Graduate
27.0;0.0;0.0;18.0;4.5;13.5;4.5;5.333333333333333;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.58;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.6;2.0;Graduate
50.0;0.0;0.0;25.0;15.0;25.0;15.0;9.41;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.96;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.5;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.766666666666666;2.0;Graduate
60.0;0.0;0.0;33.0;27.0;33.0;27.0;7.1499999999999995;2.0;Graduate
40.0;0.0;0.0;31.0;29.0;31.0;9.0;7.18;2.0;Graduate
24.0;0.0;0.0;9.0;6.0;9.0;0.0;2.74;0.0;Dropout
60.0;31.5;0.0;30.0;30.0;30.0;30.0;8.123076923076923;2.0;Graduate
45.0;0.0;0.0;20.0;20.0;20.0;15.0;8.266666666666667;2.0;Graduate
50.0;0.0;0.0;25.0;15.0;25.0;15.0;7.109999999999999;2.0;Graduate
60.0;0.0;8.0;22.5;29.5;22.5;29.5;7.964705882352941;2.0;Graduate
27.0;0.0;0.0;10.0;17.0;10.0;17.0;7.328571428571428;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.322222222222221;2.0;Graduate
6.0;30.0;0.0;24.0;24.0;6.0;0.0;3.914285714285714;0.0;Dropout
60.0;0.0;0.0;18.0;30.0;18.0;24.0;7.48888888888889;2.0;Graduate
33.0;6.0;0.0;18.0;18.0;12.0;12.0;4.966666666666667;2.0;Graduate
48.0;0.0;8.0;30.0;10.0;30.0;10.0;8.0375;0.0;Dropout
64.5;0.0;0.0;21.0;10.5;21.0;10.5;7.055555555555555;2.0;Graduate
63.0;0.0;0.0;18.0;27.0;18.0;27.0;6.08;2.0;Graduate
37.5;0.0;0.0;31.5;28.5;27.0;10.5;3.9499999999999997;2.0;Graduate
46.5;0.0;0.0;28.5;31.5;28.5;18.0;6.1;2.0;Graduate
60.0;0.0;0.0;40.0;45.0;30.0;30.0;7.75;2.0;Graduate
61.5;0.0;0.0;45.0;16.5;45.0;16.5;7.57;2.0;Graduate
40.5;0.0;0.0;30.0;25.5;19.5;21.0;4.909090909090909;1.0;Enrolled
37.0;0.0;0.0;30.0;30.0;30.0;6.0;4.29;0.0;Dropout
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.209999999999999;2.0;Graduate
36.0;0.0;0.0;6.0;6.0;0.0;6.0;5.8;1.0;Enrolled
33.0;0.0;0.0;15.0;18.0;15.0;18.0;4.8;1.0;Enrolled
60.0;0.0;0.0;45.0;42.0;30.0;30.0;8.307142857142857;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;Dropout
34.5;0.0;0.0;4.5;30.0;4.5;30.0;5.8;2.0;Graduate
0.0;0.0;0.0;10.0;20.0;0.0;0.0;5.0;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;6.525;2.0;Graduate
0.0;0.0;0.0;27.0;24.0;0.0;0.0;7.484615384615385;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.29090909090909;2.0;Graduate
61.0;0.0;0.0;22.5;19.5;22.5;19.5;6.04;2.0;Graduate
0.0;0.0;0.0;9.0;13.5;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;6.0;54.0;12.0;54.0;0.0;5.844444444444445;2.0;Graduate
60.0;0.0;0.0;30.0;18.0;30.0;18.0;7.764285714285714;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.040000000000001;1.0;Enrolled
0.0;0.0;0.0;21.0;24.0;0.0;0.0;0.0;2.0;Graduate
31.5;0.0;0.0;16.5;13.5;16.5;6.0;5.04;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.4;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.922222222222222;2.0;Graduate
30.0;0.0;0.0;18.0;24.0;6.0;6.0;4.666666666666667;2.0;Graduate
60.0;0.0;0.0;31.0;29.0;31.0;29.0;8.718181818181817;2.0;Graduate
0.0;0.0;0.0;22.5;19.5;0.0;0.0;0.0;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.8800000000000001;2.0;Graduate
6.0;0.0;0.0;30.0;30.0;6.0;0.0;3.1444444444444444;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.779999999999999;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.857142857142857;2.0;Graduate
54.0;0.0;0.0;24.0;36.0;18.0;36.0;5.87;2.0;Graduate
12.0;138.0;0.0;16.5;12.0;6.0;6.0;7.9;2.0;Graduate
40.5;0.0;0.0;27.0;36.0;10.5;30.0;4.925;1.0;Enrolled
30.0;0.0;0.0;30.0;30.0;30.0;0.0;7.639999999999999;2.0;Graduate
60.0;0.0;0.0;16.5;22.5;16.5;22.5;6.0625;2.0;Graduate
0.0;0.0;0.0;21.0;21.0;0.0;0.0;0.4375;0.0;Dropout
0.0;0.0;0.0;22.5;19.5;0.0;0.0;0.53;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.636842105263158;2.0;Graduate
60.0;0.0;0.0;18.0;30.0;18.0;24.0;8.333333333333334;2.0;Graduate
12.0;0.0;0.0;30.0;30.0;12.0;0.0;2.322222222222222;0.0;Dropout
60.0;0.0;0.0;30.0;18.0;30.0;18.0;8.221428571428572;2.0;Graduate
60.0;0.0;0.0;18.0;18.0;18.0;18.0;6.871428571428572;1.0;Enrolled
0.0;0.0;0.0;120.0;111.0;0.0;0.0;6.640000000000001;2.0;Graduate
61.0;0.0;0.0;28.5;31.5;28.5;31.5;7.571428571428571;2.0;Graduate
26.0;0.0;0.0;10.0;10.0;10.0;10.0;6.859999999999999;0.0;Dropout
39.0;24.0;0.0;16.5;22.5;16.5;22.5;6.69;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.719999999999999;2.0;Graduate
0.0;0.0;0.0;12.0;18.0;0.0;0.0;0.0;2.0;Graduate
22.5;0.0;0.0;16.5;22.5;4.5;9.0;7.2;1.0;Enrolled
60.0;0.0;0.0;24.0;36.0;24.0;36.0;7.779999999999999;2.0;Graduate
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.6571428571428575;2.0;Graduate
0.0;0.0;0.0;30.0;12.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;1.0375;0.0;Dropout
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.6625;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;5.64;2.0;Graduate
48.0;0.0;0.0;32.0;28.0;32.0;16.0;8.18235294117647;2.0;Graduate
51.0;0.0;4.5;28.5;31.5;28.5;18.0;6.1;2.0;Graduate
25.5;0.0;0.0;22.5;24.0;16.5;9.0;3.7666666666666666;0.0;Dropout
42.0;0.0;0.0;30.0;31.5;15.0;27.0;6.2;2.0;Graduate
60.0;0.0;0.0;27.0;33.0;27.0;33.0;8.46923076923077;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.359999999999999;2.0;Graduate
32.25;0.0;0.0;18.0;14.25;18.0;14.25;9.4;2.0;Graduate
16.5;0.0;0.0;30.0;30.0;6.0;10.5;3.772727272727273;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.2;2.0;Graduate
39.0;0.0;0.0;4.5;4.5;4.5;4.5;6.333333333333333;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.99;2.0;Graduate
60.0;0.0;0.0;31.5;28.5;31.5;28.5;7.3;0.0;Dropout
60.0;0.0;0.0;18.0;24.0;18.0;24.0;8.366666666666667;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.590000000000001;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.3999999999999995;2.0;Graduate
18.0;0.0;0.0;12.0;6.0;12.0;6.0;7.133333333333333;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.5875;2.0;Graduate
0.0;0.0;0.0;24.0;27.0;0.0;0.0;0.7636363636363637;0.0;Dropout
33.0;0.0;0.0;6.0;21.0;6.0;15.0;6.075;2.0;Graduate
36.0;0.0;0.0;12.0;18.0;6.0;12.0;4.614285714285714;1.0;Enrolled
0.0;0.0;0.0;10.5;10.5;0.0;0.0;0.125;2.0;Graduate
12.0;30.0;0.0;18.0;30.0;0.0;12.0;4.036363636363636;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.37;2.0;Graduate
39.0;66.0;0.0;21.0;30.0;21.0;18.0;6.39047619047619;2.0;Graduate
45.0;0.0;0.0;30.0;30.0;24.0;21.0;5.181818181818182;1.0;Enrolled
0.0;0.0;0.0;36.0;6.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;34.5;24.0;0.0;0.0;4.9;2.0;Graduate
60.0;0.0;0.0;32.0;28.0;32.0;28.0;8.135;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.13;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.42;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.26923076923077;1.0;Enrolled
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.366666666666666;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.5;1.0;Enrolled
60.0;0.0;0.0;30.0;10.0;30.0;10.0;8.036363636363637;2.0;Graduate
55.5;0.0;0.0;18.0;24.0;18.0;19.5;4.93;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.139999999999999;2.0;Graduate
39.0;0.0;0.0;30.0;30.0;15.0;24.0;4.7555555555555555;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;5.291666666666667;2.0;Graduate
60.0;0.0;0.0;18.0;12.0;18.0;12.0;7.214285714285714;2.0;Graduate
25.5;6.0;0.0;15.0;10.5;15.0;10.5;8.833333333333334;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.588888888888889;2.0;Graduate
60.0;0.0;5.0;31.0;29.0;31.0;29.0;8.352631578947367;2.0;Graduate
63.0;0.0;0.0;28.5;34.5;28.5;34.5;7.01;2.0;Graduate
61.0;0.0;0.0;28.5;31.5;28.5;31.5;7.257142857142858;2.0;Graduate
49.5;18.0;0.0;28.5;25.5;24.0;25.5;7.016666666666667;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.15;2.0;Graduate
49.5;0.0;0.0;30.0;30.0;24.0;25.5;4.54;2.0;Graduate
28.5;0.0;0.0;12.0;16.5;12.0;16.5;6.733333333333333;2.0;Graduate
0.0;0.0;0.0;18.0;15.0;0.0;0.0;2.9375;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.85;2.0;Graduate
57.0;0.0;0.0;30.0;27.0;30.0;27.0;8.3;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.859999999999999;2.0;Graduate
60.0;0.0;0.0;31.0;29.0;31.0;29.0;8.254545454545454;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.540000000000001;2.0;Graduate
50.0;0.0;0.0;30.0;10.0;30.0;10.0;8.25;2.0;Graduate
18.0;0.0;0.0;22.5;30.0;18.0;0.0;2.2333333333333334;0.0;Dropout
30.0;0.0;0.0;10.0;10.0;10.0;10.0;8.633333333333333;2.0;Graduate
0.0;0.0;0.0;18.0;15.0;0.0;0.0;1.5777777777777777;0.0;Dropout
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.5375;2.0;Graduate
57.0;109.5;0.0;25.5;46.5;25.5;31.5;6.448148148148148;1.0;Enrolled
15.0;0.0;0.0;18.0;24.0;6.0;0.0;2.575;2.0;Graduate
0.0;0.0;0.0;31.5;28.5;0.0;0.0;0.0;2.0;Graduate
54.0;0.0;0.0;24.0;31.5;24.0;21.0;4.375;2.0;Graduate
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
42.0;0.0;0.0;30.0;30.0;18.0;24.0;4.4;0.0;Dropout
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.342857142857143;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;8.514285714285714;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.511111111111111;1.0;Enrolled
61.5;0.0;0.0;34.5;27.0;34.5;27.0;8.07;2.0;Graduate
39.0;0.0;0.0;30.0;30.0;15.0;24.0;4.7444444444444445;1.0;Enrolled
63.0;0.0;0.0;39.0;24.0;39.0;24.0;5.2;2.0;Graduate
22.5;0.0;0.0;12.0;10.5;12.0;10.5;5.675;1.0;Enrolled
60.0;0.0;0.0;27.0;33.0;27.0;33.0;8.261538461538462;2.0;Graduate
0.0;0.0;0.0;22.5;31.5;4.5;0.0;2.1750000000000003;2.0;Graduate
0.0;0.0;0.0;25.5;34.5;0.0;0.0;0.0;2.0;Graduate
50.0;0.0;0.0;20.0;20.0;20.0;20.0;6.7700000000000005;0.0;Dropout
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.81;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.8500000000000005;2.0;Graduate
51.0;0.0;0.0;9.0;12.0;9.0;12.0;5.2;1.0;Enrolled
48.0;0.0;0.0;24.0;18.0;12.0;18.0;5.411111111111111;1.0;Enrolled
27.0;0.0;0.0;22.5;19.5;18.0;0.0;3.088888888888889;0.0;Dropout
60.0;0.0;0.0;18.0;12.0;18.0;12.0;8.028571428571428;2.0;Graduate
0.0;0.0;0.0;15.0;28.5;0.0;0.0;0.16666666666666666;0.0;Dropout
36.0;0.0;0.0;30.0;30.0;12.0;24.0;5.055555555555555;2.0;Graduate
60.0;0.0;0.0;18.0;15.0;18.0;15.0;6.4375;2.0;Graduate
0.0;204.0;0.0;9.0;33.0;0.0;0.0;5.6068181818181815;2.0;Graduate
34.5;0.0;0.0;22.5;21.0;16.5;9.0;7.3;2.0;Graduate
0.0;0.0;0.0;21.0;19.5;0.0;0.0;1.6500000000000001;2.0;Graduate
57.0;0.0;0.0;31.5;31.5;31.5;25.5;5.325;2.0;Graduate
49.5;0.0;0.0;40.5;25.5;24.0;25.5;5.016666666666667;2.0;Graduate
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.822222222222222;1.0;Enrolled
60.0;0.0;0.0;28.5;31.5;28.5;31.5;6.4799999999999995;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.433333333333334;2.0;Graduate
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
31.5;0.0;0.0;24.0;31.5;6.0;16.5;4.300000000000001;2.0;Graduate
34.5;0.0;0.0;22.5;19.5;10.5;15.0;4.76;1.0;Enrolled
60.0;0.0;0.0;18.0;15.0;18.0;15.0;8.0875;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;7.12;1.0;Enrolled
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.1875;2.0;Graduate
40.0;0.0;0.0;24.0;18.0;24.0;16.0;9.414285714285715;2.0;Graduate
0.0;0.0;0.0;27.0;30.0;0.0;0.0;1.19;2.0;Graduate
10.5;21.0;0.0;16.5;15.0;10.5;0.0;3.936363636363636;0.0;Dropout
6.0;0.0;0.0;18.0;18.0;0.0;6.0;2.6;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.833333333333333;2.0;Graduate
51.0;0.0;0.0;30.0;30.0;21.0;30.0;5.311111111111111;2.0;Graduate
60.0;6.0;0.0;37.5;22.5;37.5;22.5;6.354545454545455;2.0;Graduate
53.25;0.0;9.0;35.25;18.0;35.25;9.0;6.625;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;8.139999999999999;1.0;Enrolled
43.5;0.0;0.0;19.5;24.0;19.5;24.0;5.985714285714286;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.828571428571428;2.0;Graduate
66.0;0.0;0.0;37.5;24.0;37.5;24.0;6.93;1.0;Enrolled
0.0;0.0;0.0;26.0;30.0;0.0;0.0;0.0;2.0;Graduate
15.0;30.0;0.0;18.0;18.0;0.0;6.0;4.283333333333333;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.0;2.0;Graduate
9.0;78.0;0.0;33.0;27.0;9.0;0.0;4.491304347826087;2.0;Graduate
0.0;0.0;0.0;31.0;29.0;0.0;0.0;0.2263157894736842;0.0;Dropout
43.5;0.0;0.0;27.0;30.0;19.5;24.0;7.0125;2.0;Graduate
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;2.0;Graduate
37.5;0.0;0.0;28.5;30.0;18.0;19.5;4.75;2.0;Graduate
9.0;0.0;0.0;9.0;6.0;9.0;0.0;2.44;0.0;Dropout
60.0;0.0;0.0;18.0;18.0;18.0;18.0;6.671428571428571;1.0;Enrolled
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
24.0;0.0;0.0;22.5;13.5;9.0;6.0;2.966666666666667;0.0;Dropout
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.1;2.0;Graduate
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;9.214285714285714;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.92;1.0;Enrolled
0.0;0.0;0.0;28.5;31.5;0.0;0.0;0.0;1.0;Enrolled
46.5;0.0;0.0;36.0;30.0;22.5;24.0;5.318181818181818;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.35;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.6;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.733333333333333;2.0;Graduate
0.0;0.0;0.0;28.5;31.5;0.0;0.0;7.628571428571428;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.34;2.0;Graduate
75.0;0.0;15.0;30.0;30.0;30.0;30.0;8.01;2.0;Graduate
42.0;0.0;0.0;24.0;18.0;18.0;6.0;4.655555555555555;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.522222222222222;2.0;Graduate
60.0;0.0;0.0;34.5;30.0;30.0;30.0;7.779999999999999;2.0;Graduate
30.0;0.0;0.0;30.0;30.0;30.0;0.0;7.739999999999999;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.76;2.0;Graduate
12.0;0.0;0.0;30.0;30.0;0.0;12.0;2.1222222222222222;1.0;Enrolled
27.0;0.0;0.0;30.0;30.0;15.0;12.0;4.388888888888889;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.1;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;8.525;2.0;Graduate
39.0;0.0;0.0;18.0;24.0;12.0;18.0;5.666666666666667;2.0;Graduate
0.0;0.0;0.0;9.0;12.0;0.0;0.0;0.475;0.0;Dropout
42.0;0.0;0.0;24.0;24.0;24.0;18.0;4.8;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.709999999999999;1.0;Enrolled
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.18;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;8.78;2.0;Graduate
48.0;0.0;8.0;22.5;37.5;22.5;17.5;8.275;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.720000000000001;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;5.2625;1.0;Enrolled
60.0;0.0;0.0;18.0;18.0;18.0;18.0;6.557142857142857;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.611111111111111;2.0;Graduate
0.0;0.0;0.0;12.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;6.177777777777778;2.0;Graduate
63.0;0.0;0.0;16.5;10.5;10.5;10.5;6.9125;1.0;Enrolled
60.0;0.0;0.0;9.0;6.0;9.0;6.0;6.5;1.0;Enrolled
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.449999999999999;2.0;Graduate
0.0;0.0;0.0;24.0;36.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;9.0;12.0;9.0;12.0;6.7875;2.0;Graduate
0.0;0.0;0.0;18.0;15.0;0.0;0.0;0.5125;2.0;Graduate
14.0;0.0;0.0;9.0;12.0;9.0;5.0;4.2125;1.0;Enrolled
24.0;46.5;0.0;21.0;24.0;6.0;18.0;5.6692307692307695;2.0;Graduate
64.5;0.0;9.0;34.5;9.0;34.5;9.0;6.65;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;8.683333333333332;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;5.355555555555556;2.0;Graduate
45.0;0.0;0.0;22.5;19.5;22.5;13.5;4.955555555555556;1.0;Enrolled
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;2.0;Graduate
0.0;0.0;0.0;19.5;21.0;0.0;0.0;2.6666666666666665;0.0;Dropout
39.0;0.0;0.0;30.0;30.0;21.0;18.0;5.477777777777778;1.0;Enrolled
15.0;0.0;0.0;24.0;18.0;6.0;0.0;2.211111111111111;2.0;Graduate
54.0;0.0;0.0;30.0;30.0;30.0;24.0;5.733333333333333;0.0;Dropout
0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;2.0;Graduate
60.0;0.0;0.0;30.0;30.0;30.0;30.0;6.822222222222222;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.340000000000001;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;5.9;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;5.7875;2.0;Graduate
60.0;0.0;0.0;9.0;6.0;9.0;6.0;7.24;2.0;Graduate
60.0;0.0;0.0;22.5;19.5;22.5;19.5;6.5375;2.0;Graduate
0.0;0.0;0.0;22.5;12.0;0.0;0.0;6.0;2.0;Graduate
0.0;60.0;0.0;13.5;10.5;0.0;0.0;4.8;0.0;Dropout
60.0;0.0;0.0;30.0;30.0;30.0;30.0;7.344444444444444;2.0;Graduate
60.0;0.0;0.0;28.5;31.5;28.5;31.5;4.8;2.0;Graduate
60.0;0.0;0.0;18.0;24.0;18.0;24.0;7.1;1.0;Enrolled
0.0;0.0;0.0;18.0;24.0;0.0;0.0;0.0;2.0;Graduate
62.5;72.5;0.0;15.0;17.5;15.0;17.5;6.75;2.0;Graduate
0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;2.0;Graduate
39.0;0.0;0.0;30.0;30.0;15.0;24.0;4.6;2.0;Graduate
39.0;0.0;0.0;30.0;36.0;27.0;12.0;6.3;0.0;Dropout
30.0;0.0;0.0;30.0;30.0;12.0;18.0;4.05;2.0;Graduate
0.0;0.0;0.0;24.0;18.0;0.0;0.0;0.0;0.0;Dropout
60.0;0.0;0.0;22.5;19.5;22.5;19.5;7.3;2.0;Graduate
